key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
3739,"時間操縱","大幅縮短下一個魔法的詠唱時間",210454,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3740,"閃光","被強光閃暈視野，命中率降低",215012,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,200,0,False,False,-200,0,False,0,False,0,False,0,0,0,False,False,False,0
3741,"星天之力","受到了積蓄在星天的力量的影響",215245,0,0,1,1,16,667,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3742,"雷電飛鏢","成為目標，效果時間結束時會在周圍落下雷之箭",216757,0,0,1,2,17,634,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3743,"氣泡網：回聲","身上附著著含有魔力的氣泡，效果時間結束時會陷入氣泡網狀態",216755,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3744,"氣泡網","被含有魔力的氣泡所束縛，無法移動，隨風飄蕩",216756,0,0,1,2,17,0,False,True,False,False,False,False,False,True,True,200,0,False,False,0,12,True,0,False,0,False,0,0,0,False,False,False,0
3745,"","",0,0,0,1,1,16,638,False,False,False,False,False,False,False,True,True,200,0,True,False,0,12,True,0,False,0,False,0,0,0,False,False,False,0
3746,"氣泡牢獄","被關入含有魔力的氣泡之中，無法移動，隨風飄蕩",215301,0,0,1,2,17,0,False,True,True,True,False,True,False,True,True,200,0,False,False,0,12,True,0,False,0,False,0,0,0,False,False,False,0
3747,"鎖定目標：水瀑","成為目標，效果結束時會發動水瀑",215969,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,197,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3748,"鎖定目標：水化彈","成為目標，效果結束時會發動水化彈",215996,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3749,"黏著","受到黏液的影響無法自由活動",214111,0,0,1,2,17,658,False,False,False,False,False,False,False,True,False,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
3750,"拘束","行動できなくなった状態。",215545,0,0,1,2,17,71,True,False,True,True,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3751,"針灸屏障","抵消一定傷害",214988,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,199,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
3752,"休憩之水","HP會隨時間逐漸恢復",214989,137,0,1,1,16,0,False,False,False,False,False,False,False,False,False,198,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
3753,"休憩之水","HP會隨時間逐漸恢復",214989,137,0,1,1,16,0,False,False,False,False,False,False,False,True,True,198,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
3754,"熱浪","HP逐漸減少",214990,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,197,0,False,False,100,0,False,0,False,6,False,0,0,0,False,False,False,0
3755,"拘束","無法做出任何行動",215545,0,0,1,2,17,636,True,False,False,False,False,False,False,True,True,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
3756,"傷害提高","攻擊所造成的傷害大幅提高",215519,0,0,1,1,16,639,False,False,False,False,False,False,False,True,True,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3757,"受傷減輕","受到攻擊的傷害大幅減少",215021,0,0,1,1,16,640,False,False,False,False,False,False,False,True,True,200,0,False,False,-90,0,False,0,False,0,False,0,0,0,False,False,False,0
3758,"犎牛的熱情","自身仇恨提高",212551,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,200,0,False,0,False,0,False,0,0,0,False,False,False,0
3759,"狂躁","被逼入絕境，渴望歸鄉的情感狂躁不已",214115,0,0,1,1,16,646,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3760,"宇宙大爆炸","被爆發性擴散的暗之力所啟動",214116,0,0,1,1,16,650,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3761,"宇宙大反彈","無屬性持續傷害，HP逐漸流失",214117,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3762,"黑暗侵蝕：飛散","被黑暗之力所侵蝕，效果結束時會引發爆炸",214118,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3763,"黑暗侵蝕：重擊","被黑暗之力所侵蝕，效果結束時會引發大爆炸",214119,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3764,"黑暗侵蝕：雙重","被黑暗之力所侵蝕，效果結束時會引發爆炸",214120,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3765,"黑暗侵蝕：凝視","被黑暗之力所侵蝕，效果時間結束時會向前方發動攻擊",214121,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3766,"黑暗侵蝕：鎖鏈","被黑暗之力所侵蝕，效果結束時黑暗咒鏈會將自己與他人連接到一起",214122,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3767,"黑暗咒鏈","被鎖鏈拴住，HP逐漸流失",214123,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3768,"擴大技能效果寬度","發動的技能效果的寬度比以往要大",217981,0,16,1,1,16,0,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,False,0,False,0,False,0,33,0,False,False,False,0
3769,"","",0,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3770,"過熱","因發動了升騰火焰而過熱，攻擊所造成的傷害提高，無法發動升騰火焰",214127,0,0,1,2,0,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,40,True,0,False,0,False,0,49,0,False,False,False,0
3771,"炎影","炎影正在熊熊燃燒",216764,0,0,1,1,16,652,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3772,"蛇銳牙【穿裂】 ","從牙體勢發動的特定技能威力提高",213758,59,0,196,1,16,0,False,False,False,False,False,False,False,False,False,10,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3773,"","",0,134,2,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
3774,"","",0,134,2,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
3775,"","",0,134,2,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
3776,"束縛","無法自由移動",215003,3,0,1,2,12,5,False,True,False,False,False,False,True,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3777,"水毒","水屬性持續傷害，HP逐漸流失",215529,147,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,6,False,0,0,0,False,False,False,0
3778,"水毒","水屬性持續傷害，HP逐漸流失",215529,147,0,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,6,False,0,0,0,False,False,False,0
3779,"感電","雷屬性持續傷害，HP逐漸流失",215528,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3780,"","",0,0,0,1,2,0,0,False,False,True,False,False,False,False,True,True,100,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3781,"","",0,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3782,"束縛","無法自由移動",215003,0,0,1,2,0,5,True,False,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3783,"犎牛的血潮","減輕所受到的傷害",213911,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3784,"獰豹的血潮","受到攻擊的傷害減少並且受到物理攻擊時會發動反擊",210256,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,-30,0,False,0,False,0,False,0,0,0,False,False,False,0
3785,"猛雕的血潮","HP最大值以及自身所受HP恢復效果提高",210254,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3786,"成形","生長完成",215971,89,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,300,26,False,0,False,0,False,0,0,0,False,False,False,0
3787,"","",0,89,0,1,1,16,668,False,False,False,False,False,False,False,False,False,200,0,True,False,0,0,True,0,False,0,False,0,0,0,False,True,False,0
3788,"氣泡凝集","被含有魔力的氣泡包圍，效果時間結束時會陷入束縛狀態",216749,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3789,"束縛","無法自由移動",215003,3,0,1,2,32,5,False,True,False,False,False,False,False,True,True,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3790,"5倍旋轉角","下次發動的攻擊的旋轉角將乘以5",216747,0,0,1,2,17,0,False,False,False,False,False,False,False,True,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3791,"移動速度提高","移動速度提高",210101,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,18,False,0,False,0,False,0,0,0,False,False,False,0
3792,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,9,False,0,False,0,False,0,0,0,False,False,False,0
3793,"加速度炸彈","身上附著有加速度炸彈，效果時間結束時如未停止行動則會爆炸",215727,0,0,1,2,17,24,False,False,False,False,False,False,False,False,False,200,0,False,False,6234,0,False,0,False,0,False,0,23,0,False,False,False,0
3794,"黑暗侵蝕：重擊","被黑暗之力所侵蝕，效果結束時會引發大爆炸",214119,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3795,"持續傷害","無屬性持續傷害，HP逐漸流失",0,0,5,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,True,False,86,26,False,0,False,0,False,0,0,0,False,False,False,0
3796,"輕度腦震盪","受到強烈衝擊，累積等階過多會陷入腦震盪狀態",217936,0,2,1,2,33,684,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3797,"水毒","水屬性持續傷害，HP逐漸流失",215529,89,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,6,False,0,0,0,False,False,False,0
3798,"水毒","水屬性持續傷害，HP逐漸流失",215529,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,6,False,0,0,0,False,False,False,0
3799,"叉形閃電","身上累積了大量電氣，效果結束時會對周圍造成雷屬性傷害",215623,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3800,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,28,True,0,False,0,False,0,0,0,False,False,False,0
3801,"銳利目光","眼瞳中蘊藏著魔力，採取特定行動後會發動猛禽之眼。",218913,0,3,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
3802,"加速度炸彈","身上附著有加速度炸彈，效果時間結束時如未停止行動則會爆炸",215727,0,0,1,2,17,24,False,False,False,False,False,False,False,False,False,200,0,False,False,6234,0,False,0,False,0,False,0,23,0,False,False,False,0
3803,"翅膀強化","亞巴頓強化了自己的翅膀",214136,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3804,"大鐮強化","亞巴頓強化了自己的大鐮",214137,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3805,"狂怒","憤怒無法抑制，攻擊所造成的傷害提高",214155,39,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3806,"啟動","被瞌睡怪的舞蹈啟動了",219541,0,5,1,1,16,0,False,False,False,False,True,False,False,False,False,199,0,False,False,20,26,False,0,False,0,False,0,0,0,False,False,False,0
3807,"啟動","被瞌睡怪的舞蹈啟動了",219541,0,5,1,1,16,0,False,False,False,False,True,False,False,False,False,199,0,False,False,20,26,False,0,False,0,False,0,0,0,False,False,False,0
3808,"免除方向要求","具有方向要求的技能擊中時默認方向正確",214224,0,0,1,2,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,48,0,False,False,False,0
3809,"附著結晶","身體被結晶附著，無法移動，效果時間結束後變為結晶禁錮狀態",214125,3,0,1,2,12,689,False,True,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3810,"結晶禁錮","身體被結晶禁錮，無法移動且一切行動變得遲緩，效果時間結束後變為結晶化狀態",214125,3,0,1,2,12,690,False,True,False,False,False,False,False,False,False,200,0,False,False,15,0,True,0,False,0,False,0,0,0,False,False,False,0
3811,"結晶化","身體結晶化，無法作出任何行動，效果時間結束後陷入無法戰鬥狀態",214125,3,0,1,2,12,691,False,True,True,True,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3812,"工匠的良機","倉促變為冒進",216128,0,0,33,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3813,"工匠的絕技","下一次操作不消耗耐久",216129,0,0,33,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3814,"重力異常","重力陷入混亂，身體漂浮在空中",214127,0,0,1,2,0,33,False,False,False,False,False,False,False,True,True,200,0,False,False,0,12,True,0,False,0,False,0,49,0,False,False,False,0
3815,"空間掌控：石化光","受到絕對君權的影響，效果時間結束時向周圍發射石化光",214128,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3816,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3817,"火之災變","被火屬性魔力包圍，效果時間結束時會發動火之災變",214156,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,205,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3818,"火之災厄","被火屬性魔力包圍，效果時間結束時會連續發動火之災變",214157,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,205,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3819,"火之災害","被火屬性魔力包圍，效果時間結束時會發動火之災變",214158,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,205,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3820,"冰之災變","被冰屬性魔力包圍，效果時間結束時會在地面生成冰塊",214159,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,210,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3821,"冰之災厄","被冰屬性魔力包圍，效果時間結束時會發動冰之災變",214160,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,210,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3822,"冰之災害","被冰屬性魔力包圍，效果時間結束時會陷入冷卻狀態，在冷卻狀態下不持續移動會陷入凍結狀態",214161,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,210,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3823,"雷之災變","被雷屬性魔力包圍，效果時間結束時會發動雷之災變",214162,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,215,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3824,"雷之災厄","被雷屬性魔力包圍，效果時間結束時會發動雷之災變",214163,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,215,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3825,"大蛇的詛咒？","被大蛇詛咒，倒數為0時會陷入無法戰鬥狀態",214126,0,0,1,2,17,357,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3826,"火傷","火屬性持續傷害，HP逐漸流失",219001,0,16,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3827,"祈告劍預備","可以發動祈告劍",212523,153,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3828,"葬送劍預備","可以發動葬送劍",212524,153,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3829,"極致防禦","減輕所受到的傷害",213050,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
3830,"極致護盾","抵消一定傷害",213051,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
3831,"榮耀之劍預備","可以發動榮耀之劍",213052,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3832,"戮罪","受到攻擊的傷害減少並且受到物理攻擊時會發動反擊
同時，受到傷害或持續時間結束後，為自身附加持續恢復HP的效果",212568,0,0,22,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,-30,0,False,0,False,0,False,0,0,0,False,False,False,0
3833,"原初的搏動","身體裡積蓄著原初的搏動，積蓄3階後該狀態變為原初的怒震預備",218147,0,3,22,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3834,"盡毀預備","可以發動盡毀",212569,0,0,22,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3835,"暗影衛","減輕所受到的傷害",213125,0,0,98,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
3836,"血亂","可以發動血紅亂或刺穿",217147,0,3,98,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
3837,"掠影的蔑視預備","可以發動掠影的蔑視",213126,0,0,98,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3838,"大星雲","HP最大值提高，減輕所受到的傷害",213619,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3839,"命運之印預備","可以發動命運之印",213620,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3840,"心有靈獅","可以發動心有靈獅連擊",213621,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3841,"金剛周天預備","可以發動金剛周天",212539,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3842,"絕空拳預備","可以發動絕空拳",212540,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3843,"乾坤鬥氣彈預備","可以發動乾坤鬥氣彈",212541,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3844,"死者之岸預備","可以發動死者之岸",212589,0,0,23,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3845,"龍炎昇預備","可以發動龍炎昇",212587,0,0,23,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3846,"渡星衝預備","可以發動渡星衝",212588,0,0,23,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3847,"瀝血劍預備","可以發動瀝血劍",213053,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3848,"忍隱","不用隱遁身形也能夠發動需要在隱遁狀態下發動的技能",212919,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3849,"介毒之術","受到攻擊的傷害增加",212920,0,0,92,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3850,"秘技預備","可以發動秘技",212921,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3851,"天理人道預備","可以發動天理人道",212922,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3852,"燕回返預備","可以發動燕回返",213315,161,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3853,"天眼通","減輕所受到的傷害",213316,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3854,"通天眼","減輕所受到的傷害，同時HP會隨時間逐漸恢復",213317,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,39,False,0,False,0,False,0,0,0,False,False,False,0
3855,"殘心預備","可以發動殘心",213318,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3856,"天道","天下五劍變為天道五劍，紛亂雪月花變為天道雪月花",213319,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3857,"祭牲預備","可以發動祭牲",212941,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3858,"處刑人","可以發動絞決處刑、縊殺處刑、斷首處刑",217198,120,2,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
3859,"補完","持續時間內發動團契，該狀態變為完人預備",212942,151,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3860,"完人預備","可以發動完人",212943,151,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3861,"鷹眼","可以發動<If(Equal(PlayerParameter(68),23))><If(GreaterThanOrEqualTo(PlayerParameter(72),70))>輝煌箭<Else/>直線射擊</If><Else/>直線射擊</If><If(Equal(PlayerParameter(68),23))><If(GreaterThanOrEqualTo(PlayerParameter(72),72))>或影噬箭<Else/><If(GreaterThanOrEqualTo(PlayerParameter(72),25))><If(Equal(PlayerParameter(68),5))>或廣域群射<Else/><If(Equal(PlayerParameter(68),23))>或廣域群射<Else/></If></If><Else/></If></If><Else/><If(GreaterThanOrEqualTo(PlayerParameter(72),25))><If(Equal(PlayerParameter(68),5))>或廣域群射<Else/><If(Equal(PlayerParameter(68),23))>或廣域群射<Else/></If></If><Else/></If></If>",213075,0,0,24,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3862,"共鳴箭預備","可以發動共鳴箭",213076,0,0,24,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3863,"光明神的返場餘音預備","可以發動光明神的返場餘音",213077,0,0,24,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3864,"超荷預備","可以發動超荷",213022,0,0,96,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3865,"掘地飛輪預備","可以發動掘地飛輪",213023,0,0,96,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3866,"全金屬爆發預備","可以發動全金屬爆發",213024,0,0,96,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3867,"落幕舞預備","可以發動落幕舞",213727,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3868,"結束動作預備","可以發動結束動作",213728,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3869,"拂曉舞預備","可以發動拂曉舞",213729,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3870,"雲砧","可以發動雷系魔法",212660,0,0,26,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3871,"高階雷電","雷屬性持續傷害，HP逐漸流失",212661,62,0,26,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3872,"高階中雷電","雷屬性持續傷害，HP逐漸流失",212662,62,0,26,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3873,"灼熱之閃預備","可以發動灼熱之閃",212750,0,0,28,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3874,"日光普照預備","可以發動日光普照",212751,0,0,28,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3875,"魔法劍術","可以發動魔法劍術連擊",218665,0,3,112,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
3876,"荊棘環繞預備","可以發動荊棘環繞",213411,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3877,"顯貴衝擊預備","可以發動顯貴衝擊",213412,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
